,id,title,original_language,release_date,genre_ids,popularity,vote_average,vote_count
295,597208,Nightmare Alley,en,2021-12-02,"[80, 18, 53]",151.762,7.0,1884
296,928381,Restless,fr,2022-02-25,"[28, 53, 80]",180.758,6.1,279
297,38234,Undisputed III: Redemption,en,2010-05-22,"[28, 53]",174.049,7.6,658
298,591274,Fear Street: 1978,en,2021-07-08,"[9648, 27, 14]",167.827,7.3,1363
299,744,Top Gun,en,1986-05-16,"[28, 18]",169.629,7.0,6183
300,61979,Three Steps Above Heaven,es,2010-12-03,"[10749, 18]",168.332,7.8,2533
301,568620,Snake Eyes: G.I. Joe Origins,en,2021-06-26,"[28, 12]",167.514,6.7,1191
302,522402,Finch,en,2021-11-04,"[878, 18, 12]",164.102,8.0,2473
303,1001465,Doblemente Embarazada 2,es,2022-08-05,[35],234.137,7.1,23
304,76338,Thor: The Dark World,en,2013-10-30,"[28, 12, 14]",156.193,6.6,15175
305,698128,Dual,en,2022-03-18,"[878, 53]",152.298,6.2,105
306,833326,Zero Fucks Given,fr,2022-03-02,"[35, 18]",148.727,6.6,84
307,633802,Dark Spell,ru,2021-02-11,"[10749, 27, 53]",173.846,6.8,111
308,383498,Deadpool 2,en,2018-05-10,"[28, 35, 12]",157.011,7.5,14956
309,811592,One Shot,en,2021-11-05,[28],139.494,6.8,688
310,928999,Desperate Riders,en,2022-02-25,"[37, 28]",159.311,6.0,44
311,482373,Don't Breathe 2,en,2021-08-12,"[53, 27]",172.658,7.3,1778
312,330457,Frozen II,en,2019-11-20,"[10751, 16, 12, 35, 14]",166.004,7.3,8341
313,118,Charlie and the Chocolate Factory,en,2005-07-13,"[12, 35, 10751, 14]",162.77,7.0,12822
314,294793,All the Old Knives,en,2022-04-08,"[53, 28]",176.358,6.1,323
315,863,Toy Story 2,en,1999-10-30,"[16, 35, 10751]",164.448,7.6,11834
316,597,Titanic,en,1997-11-18,"[18, 10749]",156.988,7.9,21378
317,370455,One Punch Man: Road to Hero,ja,2015-12-04,"[28, 16]",164.324,8.1,132
318,766907,American Siege,en,2022-01-07,"[28, 53, 80, 18]",145.794,5.7,99
319,18095,Dragon Ball GT: A Hero's Legacy,ja,1997-03-26,"[16, 10751, 14]",155.719,6.8,248
320,458576,Monster Hunter,en,2020-12-03,"[28, 14, 12]",174.831,6.8,2661
321,719088,"Yes, No, or Maybe Half?",ja,2020-12-11,"[16, 18, 10749]",155.238,7.2,27
322,10138,Iron Man 2,en,2010-04-28,"[12, 28, 878]",169.229,6.8,18257
323,893338,Gatlopp: Hell of a Game,en,2022-06-27,"[35, 27]",132.504,5.2,20
324,122917,The Hobbit: The Battle of the Five Armies,en,2014-12-10,"[28, 12, 14]",159.37,7.3,12181
325,370172,No Time to Die,en,2021-09-29,"[12, 28, 53]",175.303,7.5,4423
326,38757,Tangled,en,2010-11-24,"[16, 10751]",151.587,7.6,9573
327,216015,Fifty Shades of Grey,en,2015-02-11,"[18, 10749, 53]",171.657,5.9,10368
328,522016,The 355,en,2022-01-05,"[28, 53]",151.358,6.1,557
329,425,Ice Age,en,2002-03-10,"[16, 35, 10751, 12]",151.055,7.3,11308
330,800937,Senior Year,en,2022-05-11,[35],153.196,5.9,478
331,833417,Full Time,fr,2022-03-16,[18],148.306,7.3,63
332,337167,Fifty Shades Freed,en,2018-01-17,"[18, 10749]",160.676,6.7,6979
333,454626,Sonic the Hedgehog,en,2020-02-12,"[28, 878, 35, 10751]",154.987,7.4,8226
334,621,Grease,en,1978-07-07,"[10749, 35]",134.865,7.4,6195
335,44251,Dragon Ball Z: Broly – Second Coming,ja,1994-03-12,"[16, 28, 878]",160.51,6.7,518
336,39107,Dragon Ball Z: Fusion Reborn,ja,1995-03-04,"[16, 28, 14, 878]",156.445,7.4,646
337,50619,The Twilight Saga: Breaking Dawn - Part 1,en,2011-11-16,"[12, 14, 10749]",141.402,6.2,7659
338,8966,Twilight,en,2008-11-20,"[14, 18, 10749]",146.29,6.3,11712
339,951470,Silverton Siege,en,2022-04-27,"[28, 80, 18]",160.663,6.5,90
340,813258,Monster Pets: A Hotel Transylvania Short,en,2021-04-02,"[16, 35, 14]",144.023,7.4,317
341,283995,Guardians of the Galaxy Vol. 2,en,2017-04-19,"[12, 28, 878]",161.032,7.6,18609
342,587807,Tom & Jerry,en,2021-02-10,"[35, 10751, 16]",167.033,7.0,2061
343,271110,Captain America: Civil War,en,2016-04-27,"[12, 28, 878]",147.388,7.4,20143
344,531219,Roald Dahl's The Witches,en,2020-10-25,"[12, 14, 10751, 35, 27]",158.249,6.4,2276
345,652837,"Josee, the Tiger and the Fish",ja,2020-12-25,"[16, 18, 10749]",149.471,8.5,251
346,475557,Joker,en,2019-10-01,"[80, 53, 18]",147.852,8.2,21046
347,76600,Avatar: The Way of Water,en,2022-12-14,"[878, 28, 12]",158.224,0.0,0
348,648743,Don't Blame Karma!,es,2022-08-03,"[10749, 35]",137.405,7.2,63
349,453354,Ava,fr,2017-06-21,[18],133.267,6.2,155
350,581726,Infinite,en,2021-09-09,"[878, 28, 53]",145.702,6.7,1146
351,464052,Wonder Woman 1984,en,2020-12-16,"[28, 12, 14]",157.925,6.6,7006
352,573164,An Egg Rescue,es,2021-08-12,"[16, 35]",137.693,8.0,314
353,10144,The Little Mermaid,en,1989-11-17,"[16, 10751, 14]",140.389,7.4,6558
354,851907,Furry Friends Forever: Elmo Gets a Puppy,en,2021-08-05,"[16, 10751]",172.036,6.0,5
355,410685,Naruto: The Lost Story - Mission: Protect the Waterfall Village!,ja,2003-12-20,"[16, 28, 12]",161.798,6.7,59
356,615457,Nobody,en,2021-03-18,"[28, 80, 53]",156.963,8.1,4900
357,2062,Ratatouille,en,2007-06-28,"[16, 35, 10751, 14]",140.659,7.8,14216
358,522444,Black Water: Abyss,en,2020-07-09,"[27, 53, 12, 9648]",156.271,5.1,340
359,106646,The Wolf of Wall Street,en,2013-12-25,"[80, 18, 35]",148.047,8.0,20156
360,809,Shrek 2,en,2004-05-19,"[16, 10751, 35, 14, 12]",144.479,7.2,10170
361,916740,Brazen,en,2022-01-13,"[53, 9648, 18]",143.746,4.9,274
362,508442,Soul,en,2020-12-25,"[16, 10751, 35, 14, 18]",142.63,8.2,8271
363,157336,Interstellar,en,2014-11-05,"[12, 18, 878]",154.82,8.4,29081
364,539885,Ava,en,2020-07-02,"[28, 80, 18, 12, 53]",152.799,5.8,2040
365,81774,Exploits of a Young Don Juan,fr,1986-11-04,"[35, 18]",90.353,5.5,103
366,39254,Real Steel,en,2011-09-28,"[28, 878, 18]",150.804,6.9,6842
367,980078,Winnie the Pooh: Blood and Honey,en,,"[27, 53]",132.82,0.0,0
368,228150,Fury,en,2014-10-15,"[10752, 18, 28]",153.383,7.5,10117
369,214756,Ted 2,en,2015-06-25,"[35, 14]",148.718,6.3,6297
370,1001875,Viajeros: Perdidos en el tiempo,es,2022-08-05,"[18, 10751, 14]",112.799,7.0,8
371,643274,Beauty Salon: Special Service 3,ko,2019-04-29,[10749],120.722,10.0,1
372,571891,Pokemon the Movie: Mewtwo Strikes Back - Evolution,ja,2019-07-12,"[16, 12, 14, 28, 10751]",141.427,6.7,393
373,102382,The Amazing Spider-Man 2,en,2014-04-16,"[28, 12, 14]",145.376,6.5,11248
374,770254,Back to the Outback,en,2021-12-03,"[16, 10751, 12, 35]",154.93,7.8,533
375,11224,Cinderella,en,1950-02-22,"[10751, 14, 16, 10749]",142.985,7.0,5754
376,796499,Army of Thieves,en,2021-10-27,"[80, 35]",152.949,6.9,1408
377,301528,Toy Story 4,en,2019-06-19,"[10751, 12, 16, 35, 14, 18]",138.037,7.6,8206
378,372058,Your Name.,ja,2016-08-26,"[10749, 16, 18]",134.505,8.5,8953
379,859041,Crazy Fist,zh,2021-05-06,[28],145.749,7.1,49
380,109445,Frozen,en,2013-11-20,"[16, 10751, 12, 14]",149.627,7.3,14458
381,348893,Boyka: Undisputed IV,en,2016-08-01,"[28, 18]",154.339,7.0,1031
382,284052,Doctor Strange,en,2016-10-25,"[28, 12, 14]",139.301,7.4,19490
383,741335,Sing a Bit of Harmony,ja,2021-10-29,"[16, 18, 878]",150.496,7.9,8
384,942118,Irmão do Jorel: Especial Carnaval Bruttal,pt,2022-02-25,"[16, 35]",142.579,6.0,2
385,516329,Antlers,en,2021-10-28,"[18, 27, 9648]",149.62,6.3,734
386,22,Pirates of the Caribbean: The Curse of the Black Pearl,en,2003-07-09,"[12, 14, 28]",153.942,7.8,17787
387,39104,Dragon Ball Z: Super Android 13!,ja,1992-07-11,"[28, 16, 878]",128.792,6.7,394
388,13811,Knowing,en,2009-03-19,"[28, 9648, 878, 53]",137.926,6.1,4465
389,285,Pirates of the Caribbean: At World's End,en,2007-05-19,"[12, 14, 28]",130.438,7.2,12315
390,575249,Dragon Ball Z: The Real 4-D at Super Tenkaichi Budokai,ja,2017-06-30,"[28, 16, 12]",147.534,7.3,16
391,678287,Marmaduke,en,2022-04-28,"[16, 10751, 35]",139.679,5.9,42
392,9820,The Parent Trap,en,1998-07-28,"[35, 10751]",131.191,7.1,3376
393,985939,Fall,en,2022-08-11,[53],190.768,6.3,3
394,845885,Dark Blood,en,2021-09-05,"[80, 18]",137.207,5.0,9
395,776797,The Sadness,zh,2021-01-22,"[27, 53]",135.794,6.8,276
396,3933,Corpse Bride,en,2005-09-12,"[10749, 14, 16]",141.401,7.5,7305
397,419430,Get Out,en,2017-02-24,"[9648, 53, 27]",127.95,7.6,14447
398,999457,To Kill the Mother,es,2022-07-30,[18],131.521,6.1,4
399,760161,Orphan: First Kill,en,2022-07-27,"[27, 53]",128.923,6.0,7
400,91314,Transformers: Age of Extinction,en,2014-06-25,"[878, 28, 12]",135.222,5.9,6833
401,1724,The Incredible Hulk,en,2008-06-12,"[878, 28, 12]",119.122,6.2,10007
402,885110,Amina,en,2021-11-04,"[10752, 36, 18]",132.716,6.4,115
403,982939,Heart Parade,pl,2022-06-15,"[35, 10749]",125.68,5.9,33
404,10674,Mulan,en,1998-06-18,"[16, 10751, 12]",128.035,7.9,8184
405,32657,Percy Jackson & the Olympians: The Lightning Thief,en,2010-02-01,"[12, 14, 10751]",127.837,6.2,6465
406,803104,Sex Appeal,en,2022-01-14,"[35, 10749]",127.173,6.7,129
407,759054,Rise,en,2022-06-23,[18],112.755,7.6,129
408,672582,The Deep House,en,2021-06-30,[27],124.844,6.3,682
409,58,Pirates of the Caribbean: Dead Man's Chest,en,2006-07-06,"[12, 14, 28]",138.512,7.3,13721
410,860159,Crush,en,2022-04-29,"[35, 10749]",134.446,7.6,223
411,20352,Despicable Me,en,2010-07-08,"[10751, 16, 35, 80]",133.938,7.2,13318
412,131631,The Hunger Games: Mockingjay - Part 1,en,2014-11-19,"[878, 12, 53]",123.164,6.8,13741
413,135397,Jurassic World,en,2015-06-06,"[28, 12, 878, 53]",130.764,6.7,18333
414,803701,I Want to Talk About Duras,fr,2022-02-09,"[18, 10749]",148.222,5.6,9
415,109418,Grown Ups 2,en,2013-07-11,[35],125.435,6.1,3529
416,98566,Teenage Mutant Ninja Turtles,en,2014-08-07,"[878, 28, 12, 35]",133.162,5.9,5960
417,57214,Project X,en,2012-03-01,[35],142.746,6.8,5288
418,774021,Demonic,en,2021-07-29,"[27, 53]",145.028,4.9,139
419,739413,Mother/Android,en,2021-12-17,"[878, 53]",139.989,5.8,539
420,988046,Girl in the Picture,en,2022-07-06,[99],108.921,7.3,115
421,4247,Scary Movie,en,2000-07-07,[35],132.418,6.3,5653
422,120,The Lord of the Rings: The Fellowship of the Ring,en,2001-12-18,"[12, 14, 28]",145.407,8.4,21299
423,159211,The Haunting of Helena,en,2013-01-14,"[27, 53]",132.094,5.5,127
424,296096,Me Before You,en,2016-06-01,"[18, 10749]",135.395,7.9,10362
425,784500,Pretty Guardian Sailor Moon Eternal The Movie Part 2,ja,2021-02-11,"[16, 28, 12, 35, 18, 14, 10749]",127.82,8.1,117
426,762433,Zeros and Ones,en,2021-11-18,"[10752, 53]",125.658,5.2,156
427,18239,The Twilight Saga: New Moon,en,2009-11-18,"[12, 14, 18, 10749]",118.382,6.0,8001
428,844398,Shattered,en,2022-01-14,[53],177.855,5.9,56
429,523936,Meander,fr,2021-05-26,"[27, 878, 18, 53]",124.331,6.1,270
430,72190,World War Z,en,2013-06-20,"[28, 18, 27, 878, 53]",119.951,6.8,13285
431,17581,Naruto Shippuden the Movie: Bonds,ja,2008-08-02,"[14, 16, 28]",126.197,7.2,310
432,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",en,2005-12-07,"[12, 10751, 14]",127.827,7.1,8759
433,378064,A Silent Voice: The Movie,ja,2016-09-17,"[16, 18, 10749]",121.085,8.4,3056
434,795514,The Fallout,en,2022-01-28,[18],144.956,7.5,297
435,440249,After Porn Ends 2,en,2017-03-28,[99],116.106,5.4,199
436,848278,Jurassic Hunt,en,2021-08-26,"[28, 878, 53]",116.808,5.1,206
437,672322,Rurouni Kenshin: The Beginning,ja,2021-06-04,"[28, 12, 18]",130.599,7.7,291
438,811072,Two,es,2021-07-23,"[53, 27]",133.58,5.4,260
439,783127,The Girl on a Bulldozer,ko,2022-04-07,"[9648, 18]",109.936,7.2,9
440,366672,Paws of Fury: The Legend of Hank,en,2022-07-14,"[10751, 35, 16, 28]",137.305,6.7,63
441,455236,Accident Man,en,2018-02-06,"[28, 80]",142.085,6.0,345
442,634528,The Marksman,en,2021-01-15,"[28, 53]",119.386,6.9,1238
443,381284,Hidden Figures,en,2016-12-10,"[18, 36]",113.112,8.1,8005
444,337401,Mulan,en,2020-09-04,"[12, 14, 18]",137.279,6.9,5766
445,656663,Jackass Forever,en,2022-02-01,"[35, 28, 99]",126.887,7.0,459
446,12,Finding Nemo,en,2003-05-30,"[16, 10751]",127.181,7.8,16679
447,93456,Despicable Me 2,en,2013-06-26,"[16, 35, 10751]",130.481,6.9,9898
448,22894,Legion,en,2010-01-21,"[27, 28, 14]",130.066,5.8,2143
449,899082,Harry Potter 20th Anniversary: Return to Hogwarts,en,2022-01-01,[99],127.366,7.5,1853
450,846214,"The Simpsons: The Good, the Bart, and the Loki",en,2021-07-07,"[16, 35, 10751]",131.799,7.4,550
451,503736,Army of the Dead,en,2021-05-14,"[28, 80, 27, 53]",109.18,6.3,3169
452,1726,Iron Man,en,2008-04-30,"[28, 878, 12]",122.852,7.6,23119
453,619979,Deep Water,en,2022-03-18,"[18, 9648, 53]",116.907,5.7,722
454,24752,Dragon Ball Z: Cooler's Revenge,ja,1991-07-20,"[28, 16, 878]",124.176,6.9,492
455,39105,Dragon Ball Z: Bojack Unbound,ja,1993-07-10,"[28, 16, 878]",113.672,7.0,419
456,617653,The Last Duel,en,2021-10-13,"[28, 18, 36]",131.433,7.5,2329
457,49529,John Carter,en,2012-03-07,"[28, 12, 878]",102.312,6.3,4824
458,72545,Journey 2: The Mysterious Island,en,2012-01-19,"[12, 28, 878]",125.86,6.1,3612
459,22803,Law Abiding Citizen,en,2009-10-15,"[18, 80, 53]",141.395,7.3,4112
460,939243,Sonic the Hedgehog 3,en,2024-12-20,"[28, 12, 14]",125.871,0.0,0
461,420818,The Lion King,en,2019-07-12,"[12, 10751, 16, 18]",138.974,7.1,8582
462,557,Spider-Man,en,2002-05-01,"[14, 28]",133.159,7.2,16049
463,550205,Wish Dragon,en,2021-01-15,"[16, 10751, 35, 14]",126.987,8.0,927
464,908762,My Fake Boyfriend,en,2022-06-10,"[35, 10749]",117.697,6.1,68
465,260514,Cars 3,en,2017-06-15,"[16, 12, 35, 10751]",122.768,6.8,4639
466,793937,The School of the Magical Animals,de,2021-10-14,"[10751, 12]",134.499,6.0,26
467,70981,Prometheus,en,2012-05-30,"[878, 12, 9648]",116.227,6.5,10401
468,9806,The Incredibles,en,2004-10-27,"[28, 12, 16, 10751]",95.862,7.7,15437
469,47971,xXx: Return of Xander Cage,en,2017-01-13,"[28, 12, 80]",103.981,6.0,6540
470,592508,Sooryavanshi,hi,2021-11-05,"[28, 80, 53]",120.289,5.7,114
471,525660,Dynasty Warriors,cn,2021-04-27,"[28, 12, 14]",132.974,6.4,92
472,18785,The Hangover,en,2009-06-02,[35],130.317,7.3,14697
473,111,Scarface,en,1983-12-09,"[28, 80, 18]",111.708,8.2,9485
474,741074,Once Upon a Snowman,en,2020-10-23,"[16, 10751, 35, 14]",114.626,6.9,441
475,39100,Dragon Ball Z: The World's Strongest,ja,1990-03-10,"[28, 16, 878]",111.832,6.4,376
476,284054,Black Panther,en,2018-02-13,"[28, 12, 878]",120.023,7.4,19387
477,604822,Vanguard,zh,2020-09-30,"[28, 12, 80]",118.556,6.3,415
478,831728,Snotty Boy,de,2022-01-13,[16],110.961,5.9,4
479,717728,Jeepers Creepers: Reborn,en,2022-09-15,"[27, 53, 9648]",165.677,0.0,0
480,763164,Apex,en,2021-11-12,"[28, 53, 878]",112.32,5.4,470
481,8922,Jeepers Creepers,en,2001-07-01,"[27, 53]",165.655,6.4,2333
482,68726,Pacific Rim,en,2013-07-11,"[28, 878, 12]",117.714,6.8,10725
483,126889,Alien: Covenant,en,2017-05-09,"[27, 878, 9648]",118.057,6.1,7210
484,12153,White Chicks,en,2004-06-23,"[35, 80]",119.032,6.9,3008
485,841755,Mortal Kombat Legends: Battle of the Realms,en,2021-08-30,"[16, 28, 14]",118.836,7.8,279
486,72105,Ted,en,2012-06-29,"[35, 14]",101.135,6.4,10770
487,657654,Senior Couple And Exchange Sex,ko,2019-12-23,[10749],97.495,0.0,0
488,630004,The Vault,en,2021-03-04,"[80, 28, 53]",131.259,6.9,659
489,79082,One Piece 3D: Straw Hat Chase,ja,2011-03-19,"[16, 12]",111.471,6.8,106
490,615904,Marry Me,en,2022-02-09,"[10749, 35, 10402]",110.989,7.0,509
491,39103,Dragon Ball Z: The Return of Cooler,ja,1992-03-07,"[28, 16, 878]",117.934,6.6,425
492,760195,Separation,en,2021-04-30,"[27, 18]",115.941,5.8,154
493,166426,Pirates of the Caribbean: Dead Men Tell No Tales,en,2017-05-23,"[12, 28, 14]",115.607,6.6,10379
494,736732,Broker,ko,2022-06-08,[18],111.795,7.0,29
495,351286,Jurassic World: Fallen Kingdom,en,2018-06-06,"[28, 12, 878, 53]",121.381,6.6,10126
496,260346,Taken 3,en,2014-12-16,"[53, 28]",118.109,6.2,4967
497,50723,Naruto Shippuden the Movie: The Lost Tower,ja,2010-07-31,"[12, 28, 16]",119.09,7.0,318
498,637693,Spirit Untamed,en,2021-05-20,"[16, 12, 10751, 37]",135.845,7.4,401
499,532067,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,ja,2019-08-30,"[16, 12, 35, 14]",121.009,8.3,403
500,10020,Beauty and the Beast,en,1991-10-22,"[10749, 10751, 16, 14]",114.864,7.7,8555
501,14160,Up,en,2009-05-28,"[16, 35, 10751, 12]",119.054,7.9,17453
502,751237,Umma,en,2022-03-18,"[27, 9648]",111.625,5.7,125
503,436931,Pokémon the Movie: I Choose You!,ja,2017-07-15,"[10751, 16, 12, 14]",118.502,7.0,526
504,197158,Porno,pt,1981-01-01,[18],98.859,4.3,46
505,22832,Ninja Assassin,en,2009-09-29,[28],111.171,6.5,1189
506,39106,Dragon Ball Z: Bio-Broly,ja,1994-07-09,"[16, 28, 878]",111.406,5.7,411
507,324552,John Wick: Chapter 2,en,2017-02-08,"[28, 53, 80]",117.788,7.3,10409
508,49051,The Hobbit: An Unexpected Journey,en,2012-11-26,"[12, 14, 28]",124.57,7.3,16165
509,10193,Toy Story 3,en,2010-06-16,"[16, 10751, 35]",123.48,7.8,12723
510,918832,Curious George: Cape Ahoy,en,2021-09-30,"[16, 12, 35]",116.05,2.2,6
511,588921,AINBO: Spirit of the Amazon,en,2021-02-09,"[12, 16, 10751, 14]",122.583,7.1,339
512,335797,Sing,en,2016-11-23,"[16, 35, 10751, 10402]",119.046,7.1,6893
513,706972,Narco Sub,en,2021-01-22,"[28, 18, 80]",114.563,6.6,237
514,895001,The Whole Truth,th,2021-12-02,"[18, 27, 9648, 53]",121.309,6.3,140
515,439079,The Nun,en,2018-09-05,"[27, 9648, 53]",130.744,5.8,5325
516,39102,Dragon Ball Z: Lord Slug,ja,1991-03-19,"[28, 16, 878]",117.715,6.4,401
517,768447,Motherly,en,2022-08-04,"[53, 27]",116.332,6.8,4
518,561,Constantine,en,2005-02-08,"[14, 28, 27]",121.936,7.0,5737
519,843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,en,2021-09-14,"[16, 35, 9648, 10751, 14]",118.426,8.1,306
520,27205,Inception,en,2010-07-15,"[28, 878, 12]",112.395,8.4,32036
521,373226,Belzebuth,es,2019-01-11,"[27, 14]",96.371,7.2,216
522,896221,Trolls Holiday in Harmony,en,2021-11-26,"[16, 14, 10751]",119.674,7.2,146
523,630586,Wrong Turn,en,2021-01-26,"[27, 53]",109.071,6.0,769
524,725273,Solitary,en,2020-08-31,[878],118.741,5.4,80
525,685833,What Happened at the Carpenter's Shop,ko,2020-03-05,[],122.364,2.0,1
526,840882,The Weekend Away,en,2022-03-03,"[53, 9648]",113.055,6.0,464
527,458156,John Wick: Chapter 3 - Parabellum,en,2019-05-15,"[28, 53, 80]",118.667,7.4,8115
528,381749,Porn to Be Free,it,2016-06-24,[99],111.278,5.5,69
529,482008,Friend Couples: Swapping,ko,2017-02-14,"[10749, 18]",111.208,0.0,0
530,503314,Dragon Ball Super: Broly,ja,2018-12-14,"[28, 878, 16]",114.241,7.8,2343
531,603692,John Wick: Chapter 4,en,2023-03-22,"[28, 53, 80]",124.448,0.0,0
532,934761,A Perfect Pairing,en,2022-05-19,"[35, 10749]",121.364,6.8,280
533,283566,Evangelion: 3.0+1.0 Thrice Upon a Time,ja,2021-03-08,"[16, 28, 878, 18]",107.768,8.4,536
534,9732,The Lion King II: Simba's Pride,en,1998-10-24,"[10751, 12, 16]",110.537,7.0,3838
535,568160,Weathering with You,ja,2019-06-19,"[16, 18, 14, 10749]",112.049,8.1,1526
536,11970,Hercules,en,1997-06-20,"[16, 10751, 14, 12, 35, 10749]",100.132,7.5,6263
537,962192,Jennifer Lopez:  Halftime,en,2022-06-08,"[99, 10402]",106.824,7.0,92
538,38365,Grown Ups,en,2010-06-24,[35],108.125,6.3,5042
539,18240,The Proposal,en,2009-06-01,"[35, 10749, 18]",103.972,7.1,5588
540,374205,One Piece Film: GOLD,ja,2016-07-23,"[28, 16, 12, 35]",116.268,7.3,359
541,10198,The Princess and the Frog,en,2009-12-08,"[10749, 10751, 16]",121.184,7.1,4534
542,839436,Dragon Fury,en,2021-06-15,"[27, 14, 9648]",113.659,6.0,38
543,646711,A Twofold Pregnancy,es,2019-12-19,[35],136.978,7.3,51
544,121,The Lord of the Rings: The Two Towers,en,2002-12-18,"[12, 14, 28]",129.115,8.4,18454
545,507732,The Testament of Sister New Devil: Departures,ja,2018-01-27,"[16, 28, 10749, 14]",91.05,6.4,5
546,13461,Melissa P.,it,2005-11-18,[18],96.89,4.4,481
547,49521,Man of Steel,en,2013-06-12,"[28, 12, 878]",110.076,6.6,13316
548,727745,The Kissing Booth 3,en,2021-08-11,"[10749, 35]",109.666,7.1,1483
549,335983,Venom,en,2018-09-28,"[878, 28]",108.07,6.8,13586
550,683363,Girl Picture,fi,2022-04-14,"[10749, 53, 18]",118.592,6.2,11
551,254128,San Andreas,en,2015-05-27,"[28, 18, 53]",112.509,6.2,7301
552,11351,Jeepers Creepers 2,en,2003-08-08,[27],151.925,6.1,1255
553,767304,Redemption Day,en,2021-01-08,[28],107.303,6.2,213
554,829560,The Next 365 Days,pl,2022-08-10,"[18, 10749]",151.724,10.0,1
555,23168,The Town,en,2010-09-15,"[80, 18, 53]",113.509,7.2,4142
556,150540,Inside Out,en,2015-06-09,"[16, 10751, 12, 18, 35]",113.574,7.9,18097
557,14161,2012,en,2009-10-10,"[28, 12, 878]",116.499,5.8,10605
558,384018,Fast & Furious Presents: Hobbs & Shaw,en,2019-08-01,"[28, 12, 35]",108.371,6.9,5862
559,39323,Dragon Ball Z: Bardock - The Father of Goku,ja,1990-10-17,"[16, 28, 878, 18, 14]",108.14,7.5,510
560,447404,Pokémon Detective Pikachu,en,2019-05-03,"[28, 12, 14]",105.15,7.0,5751
561,4258,Scary Movie 5,en,2013-04-11,[35],122.337,4.8,2370
562,49013,Cars 2,en,2011-06-11,"[16, 10751, 12, 35]",113.566,6.0,6408
563,269149,Zootopia,en,2016-02-11,"[16, 12, 10751, 35]",116.609,7.7,14166
564,7451,xXx,en,2002-08-09,"[28, 12, 53]",102.058,5.9,3536
565,68721,Iron Man 3,en,2013-04-18,"[28, 12, 878]",124.782,6.9,19749
566,522478,Peter Rabbit 2: The Runaway,en,2021-03-25,"[10751, 35, 12, 16, 14]",108.863,7.2,593
567,235331,High School Lynching,ja,1975-07-23,[80],110.325,0.0,0
568,529106,Major Grom: Plague Doctor,ru,2021-04-01,"[28, 12]",107.522,6.7,454
569,141052,Justice League,en,2017-11-15,"[28, 12, 878]",113.045,6.1,11501
570,591275,Fear Street: 1666,en,2021-07-14,"[9648, 27]",101.55,7.3,1222
571,82702,How to Train Your Dragon 2,en,2014-06-05,"[14, 28, 12, 16, 35, 10751]",114.654,7.7,8255
572,495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),en,2020-02-05,"[28, 80]",101.71,7.0,8914
573,23823,Wrong Turn 3: Left for Dead,en,2009-10-20,"[27, 53]",99.422,5.6,882
574,335988,Transformers: The Last Knight,en,2017-06-16,"[28, 12, 878]",109.663,6.1,5103
575,324857,Spider-Man: Into the Spider-Verse,en,2018-12-06,"[28, 12, 16, 878]",112.481,8.4,11605
576,345938,The Shack,en,2017-03-03,"[18, 14]",99.313,7.5,1723
577,831405,Injustice,en,2021-10-09,"[16, 878, 14, 28]",104.113,7.6,597
578,55341,Jeepers Creepers 3,en,2017-09-26,"[27, 9648, 53]",146.783,4.9,670
579,11836,The SpongeBob SquarePants Movie,en,2004-11-14,"[10751, 16, 35, 14]",101.321,7.0,2336
580,871964,Nobody Sleeps in the Woods Tonight 2,pl,2021-10-27,"[27, 53, 35]",97.275,4.1,205
581,87101,Terminator Genisys,en,2015-06-23,"[878, 28, 53, 12]",111.575,5.9,7307
582,270946,Penguins of Madagascar,en,2014-11-22,"[10751, 16, 12, 35]",113.656,6.5,3494
583,225886,Sex Tape,en,2014-07-17,[35],92.569,5.4,3669
